,id,loan_status,loan_status_prob
18756,943064,1,0.9137714
18757,943065,0,0.299863
18758,943066,1,0.52320546
18759,943067,1,0.6250989
18760,943068,0,0.2915201
18761,943069,0,0.21852376
18762,943070,1,0.7094956
18763,943071,0,0.19816208
18764,943072,1,0.58163106
18765,943073,0,0.299863
18766,943074,1,0.92563623
18767,943075,1,0.69533956
18768,943076,1,0.7840849
18769,943077,1,0.9060057
18770,943078,1,0.82411015
18771,943079,0,0.1679176
18772,943080,1,0.7094956
18773,943081,0,0.34404644
18774,943082,0,0.299863
18775,943083,1,0.57541
18776,943084,1,0.78709453
18777,943085,1,0.85804147
18778,943086,1,0.64397484
18779,943087,1,0.54903865
18780,943088,1,0.76800257
18781,943089,0,0.19794507
18782,943090,1,0.89839464
18783,943091,0,0.47678506
18784,943092,1,0.73573256
18785,943093,0,0.299863
18786,943094,1,0.75002146
18787,943095,1,0.8564415
18788,943096,1,0.578601
18789,943097,0,0.38595974
18790,943098,0,0.1679176
18791,943099,0,0.1679176
18792,943100,1,0.58155614
18793,943101,1,0.5685722
18794,943102,1,0.57334834
18795,943103,1,0.6877612
18796,943104,0,0.16955976
18797,943105,0,0.37344545
18798,943106,1,0.58155614
18799,943107,1,0.8831207
18800,943108,1,0.720712
18801,943109,1,0.63473755
18802,943110,0,0.299863
18803,943111,1,0.50834435
18804,943112,0,0.30261496
18805,943113,0,0.46103355
18806,943114,1,0.52320546
18807,943115,0,0.332156
18808,943116,1,0.90960723
18809,943117,1,0.9060057
18810,943118,1,0.8095093
18811,943119,1,0.52320546
18812,943120,0,0.30261496
18813,943121,0,0.16975223
18814,943122,1,0.62815773
18815,943123,1,0.54903865
18816,943124,1,0.69533956
18817,943125,1,0.8564415
18818,943126,1,0.69533956
18819,943127,1,0.74730647
18820,943128,1,0.578601
18821,943129,1,0.69533956
18822,943130,1,0.52320546
18823,943131,1,0.7094956
18824,943132,1,0.67884105
18825,943133,1,0.52320546
18826,943134,0,0.21629931
18827,943135,0,0.34404644
18828,943136,0,0.16772678
18829,943137,1,0.58155614
18830,943138,0,0.299863
18831,943139,1,0.6341566
18832,943140,1,0.9171721
18833,943141,1,0.6963295
18834,943142,1,0.6950112
18835,943143,0,0.38906276
18836,943144,1,0.8095093
18837,943145,0,0.38595974
18838,943146,0,0.41170254
18839,943147,0,0.21653096
18840,943148,0,0.45992127
18841,943149,1,0.6317012
18842,943150,1,0.6250989
18843,943151,1,0.69810206
18844,943152,1,0.6250989
18845,943153,1,0.6250989
18846,943154,0,0.37015694
18847,943155,0,0.47852504
18848,943156,0,0.25009015
18849,943157,1,0.95199645
18850,943158,0,0.32461068
18851,943159,1,0.9470874
18852,943160,1,0.7840849
18853,943161,1,0.90958315
18854,943162,1,0.77009106
18855,943163,0,0.3424522
18856,943164,1,0.77009106
18857,943165,0,0.1679176
18858,943166,1,0.58155614
18859,943167,1,0.72197515
18860,943168,1,0.55878335
18861,943169,0,0.299863
18862,943170,0,0.16772678
18863,943171,1,0.67021406
18864,943172,0,0.38906276
18865,"943173,16000,16000,16000, 36 months,7.89,500.58,A,""Chief of Staff, Northeast Region"",10+ years,MORTGAGE,143095,Not Verified,42339,debt_consolidation,KY,27.7,0,38353,1,13,0,13041,82,28,0,4030.4;",0,0.018379249
18866,943174,0,0.1679176
18867,943175,1,0.55227363
18868,943176,0,0.38595974
18869,943177,1,0.84791106
18870,943178,0,0.34404644
18871,943179,0,0.37344545
18872,943180,0,0.332156
18873,943181,1,0.67746776
18874,943182,0,0.16955976
18875,943183,1,0.8033407
18876,943184,1,0.64857227
18877,943185,0,0.299863
18878,943186,1,0.65861654
18879,943187,0,0.36948368
18880,943188,1,0.8581028
18881,943189,1,0.88446337
18882,943190,1,0.81780916
18883,943191,1,0.78186333
18884,943192,0,0.19816208
18885,943193,0,0.37344545
18886,943194,0,0.37650958
18887,943195,1,0.57334834
18888,943196,1,0.9513954
18889,943197,1,0.65861654
18890,943198,1,0.9085264
18891,943199,0,0.19816208
18892,943200,1,0.78186333
18893,943201,1,0.5868821
18894,943202,0,0.16772678
18895,943203,1,0.91161734
18896,943204,1,0.56541735
18897,943205,1,0.76702625
18898,943206,1,0.5685722
18899,943207,1,0.58155614
18900,943208,1,0.6317012
18901,943209,0,0.16975223
18902,943210,1,0.8831207
18903,943211,1,0.76800257
18904,943212,0,0.34404644
18905,943213,1,0.75928116
18906,943214,0,0.16955976
18907,943215,1,0.67367816
18908,943216,0,0.299863
18909,943217,0,0.299863
18910,943218,1,0.53255016
18911,943219,1,0.57334834
18912,943220,0,0.21629931
18913,943221,1,0.62990326
18914,943222,1,0.76748043
18915,943223,1,0.69533956
18916,943224,1,0.89252484
18917,943225,0,0.299863
18918,943226,1,0.54508334
18919,943227,1,0.82411015
18920,943228,1,0.95443344
18921,943229,0,0.1679176
18922,943230,0,0.43482038
18923,943231,1,0.81315297
18924,943232,0,0.25287047
18925,943233,1,0.58155614
18926,943234,0,0.21653096
18927,943235,1,0.55878335
18928,943236,1,0.54508334
18929,943237,1,0.8990906
18930,943238,0,0.33358648
18931,943239,0,0.299863
18932,943240,0,0.1679176
18933,943241,1,0.64397484
18934,943242,1,0.8666053
18935,943243,0,0.3732102
18936,943244,1,0.69533956
18937,943245,1,0.52320546
18938,943246,1,0.64397484
18939,943247,0,0.16955976
18940,943248,0,0.2915201
18941,943249,1,0.55878335
18942,943250,1,0.51320344
18943,943251,1,0.79884505
18944,943252,1,0.78175867
18945,943253,0,0.19794507
18946,943254,1,0.7094956
18947,943255,1,0.61743265
18948,943256,1,0.8747073
18949,943257,0,0.20002893
18950,943258,1,0.8338817
18951,943259,0,0.38595974
18952,943260,1,0.9648341
18953,943261,1,0.57541
18954,943262,0,0.44924673
18955,943263,0,0.38906276
18956,943264,1,0.5264659
18957,943265,1,0.9060057
18958,943266,1,0.9060057
18959,943267,1,0.58155614
18960,943268,0,0.47228855
18961,943269,1,0.73573256
18962,943270,1,0.58155614
18963,943271,0,0.25287047
18964,943272,1,0.57334834
18965,943273,1,0.76800257
18966,943274,1,0.9477388
18967,943275,0,0.25287047
18968,943276,0,0.21653096
18969,943277,0,0.37051088
18970,943278,0,0.48554823
18971,943279,1,0.77384114
18972,943280,0,0.299863
18973,943281,0,0.37650958
18974,943282,0,0.299863
18975,943283,0,0.38595974
18976,943284,0,0.1679176
18977,943285,0,0.36644313
18978,943286,1,0.67654574
18979,943287,1,0.81513125
18980,943288,1,0.6317012
18981,943289,1,0.7121829
18982,943290,0,0.299863
18983,943291,0,0.17494781
18984,943292,1,0.76702625
18985,943293,1,0.7275832
18986,943294,0,0.4471011
18987,943295,0,0.299863
18988,943296,0,0.49870375
18989,943297,0,0.39541048
18990,943298,1,0.69533956
18991,943299,1,0.89230305
18992,943300,0,0.49870375
18993,943301,0,0.4577866
18994,943302,1,0.84791106
18995,943303,0,0.37344545
18996,943304,1,0.51320344
18997,943305,1,0.91637254
18998,943306,1,0.6937424
18999,943307,1,0.62815773
19000,943308,0,0.3922893
19001,943309,1,0.8475349
19002,943310,0,0.3992329
19003,943311,1,0.54903865
19004,943312,1,0.76800257
19005,943313,0,0.42193696
19006,943314,1,0.879446
19007,943315,0,0.2526125
19008,943316,0,0.38595974
19009,943317,1,0.8564415
19010,943318,0,0.16772678
19011,943319,1,0.6718678
19012,943320,1,0.7622987
19013,943321,1,0.70831704
19014,943322,1,0.91161734
19015,943323,0,0.37344545
19016,943324,1,0.78186333
19017,943325,1,0.7094956
19018,943326,1,0.77239764
19019,943327,0,0.4581258
19020,943328,1,0.5603023
19021,943329,0,0.41170254
19022,943330,1,0.94428045
19023,943331,1,0.58473426
19024,943332,1,0.62990326
19025,943333,1,0.6250989
19026,943334,0,0.3922893
19027,943335,0,0.41170254
19028,943336,1,0.92348987
19029,943337,0,0.299863
19030,943338,1,0.8759459
19031,943339,1,0.9301662
19032,943340,0,0.38595974
19033,943341,1,0.8831207
19034,943342,1,0.83608127
19035,943343,1,0.56541735
19036,943344,1,0.8831207
19037,943345,0,0.46064875
19038,943346,1,0.77239764
19039,943347,1,0.8831207
19040,943348,0,0.30270532
19041,943349,1,0.91161734
19042,943350,1,0.68896717
19043,943351,1,0.57541
19044,943352,0,0.38595974
19045,943353,0,0.16955976
19046,943354,1,0.64397484
19047,943355,1,0.54903865
19048,943356,0,0.22453947
19049,943357,0,0.38595974
19050,943358,1,0.58155614
19051,943359,1,0.749436
19052,943360,1,0.9195374
19053,943361,1,0.5264659
19054,943362,0,0.49798152
19055,943363,1,0.5483233
19056,943364,1,0.54508334
19057,943365,1,0.578601
19058,943366,1,0.8433096
19059,943367,1,0.6235752
19060,943368,0,0.38595974
19061,"943369,35000,35000,35000, 36 months,7.89,1095,A,""VP, Planning and Operations"",10+ years,OWN,182000,Source Verified,42339,home_improvement,PA,4.34,0,38991,1,5,1,707,4.3,22,0,21450.96;",0,0.018379249
19062,943370,0,0.38595974
19063,943371,1,0.67746776
19064,943372,1,0.58155614
19065,943373,1,0.6244216
19066,943374,0,0.16772678
19067,943375,1,0.7374035
19068,943376,1,0.8831207
19069,943377,0,0.43494818
19070,943378,0,0.16772678
19071,943379,0,0.299863
19072,943380,0,0.16772678
19073,943381,0,0.30261496
19074,943382,1,0.6250989
19075,943383,1,0.7703239
19076,943384,1,0.74079955
19077,943385,1,0.50993675
19078,943386,0,0.38595974
19079,943387,0,0.1679176
19080,943388,1,0.9697948
19081,943389,0,0.48554823
19082,943390,0,0.19794507
19083,943391,1,0.62990326
19084,943392,1,0.7597907
19085,943393,1,0.78186333
19086,943394,1,0.9470874
19087,943395,1,0.6359636
19088,943396,1,0.80264306
19089,943397,0,0.2888272
19090,943398,0,0.1679176
19091,943399,1,0.8127077
19092,943400,0,0.25287047
19093,943401,0,0.37344545
19094,943402,1,0.52320546
19095,943403,1,0.8581028
19096,943404,0,0.299863
19097,943405,0,0.2888272
19098,943406,1,0.6878228
19099,943407,0,0.299863
19100,943408,0,0.299863
19101,943409,0,0.1679176
19102,943410,1,0.91161734
19103,943411,0,0.3732102
19104,943412,0,0.38595974
19105,943413,1,0.74778205
19106,943414,1,0.8127077
19107,943415,0,0.4581258
19108,943416,0,0.299863
19109,943417,1,0.5685722
19110,943418,0,0.299863
19111,943419,0,0.30261496
19112,943420,0,0.21653096
19113,943421,1,0.749436
19114,943422,0,0.299863
19115,943423,0,0.3961013
19116,943424,1,0.5646977
19117,943425,1,0.6250989
19118,943426,0,0.20024763
19119,943427,1,0.584809
19120,943428,0,0.3992329
19121,943429,1,0.57334834
19122,943430,0,0.35177633
19123,943431,1,0.8747073
19124,943432,1,0.56352067
19125,943433,1,0.71934325
19126,943434,1,0.88446337
19127,"943435,28000,28000,28000, 36 months,6.89,863.16,A,""Director, APAC Implementations"",1 year,RENT,135000,Verified,42339,debt_consolidation,NY,20.05,1,38687,0,20,0,15099,46.7,28,0,24706.87;",0,0.018379249
19128,943436,0,0.16772678
19129,943437,0,0.21653096
19130,943438,1,0.59074694
19131,943439,0,0.19816208
19132,943440,1,0.85453033
19133,943441,1,0.62990326
19134,943442,1,0.52320546
19135,943443,1,0.87885255
19136,943444,0,0.47228855
19137,943445,0,0.3961013
19138,943446,1,0.7091762
19139,943447,1,0.54870623
19140,943448,1,0.69810206
19141,943449,1,0.6203633
19142,943450,1,0.78446984
19143,943451,1,0.588396
19144,943452,1,0.57334834
19145,943453,1,0.64397484
19146,943454,0,0.37344545
19147,943455,0,0.25534847
19148,943456,1,0.9477388
19149,943457,1,0.8512663
19150,943458,1,0.6244216
19151,943459,1,0.76800257
19152,943460,1,0.801267
19153,943461,0,0.21852376
19154,943462,1,0.54903865
19155,943463,0,0.16975223
19156,943464,0,0.4581258
19157,943465,1,0.89751667
19158,943466,1,0.56352067
19159,943467,0,0.38906276
19160,943468,0,0.4577866
19161,943469,0,0.34404644
19162,943470,1,0.7121829
19163,943471,1,0.83568484
19164,943472,1,0.50834435
19165,943473,0,0.332156
19166,943474,1,0.74079955
19167,943475,1,0.7074468
19168,943476,0,0.38595974
19169,943477,1,0.67367816
19170,943478,1,0.78186333
19171,943479,1,0.5264659
19172,943480,1,0.67367816
19173,943481,0,0.43494818
19174,943482,0,0.2995904
19175,943483,1,0.83608127
19176,943484,1,0.5358034
19177,943485,1,0.5264659
19178,943486,1,0.67598414
19179,943487,1,0.59983456
19180,943488,1,0.8759459
19181,943489,1,0.55878335
19182,943490,1,0.50993675
19183,943491,0,0.21653096
19184,943492,1,0.55227363
19185,943493,1,0.9470874
19186,943494,0,0.4581258
19187,943495,1,0.7121829
19188,943496,1,0.68896717
19189,943497,1,0.52320546
19190,943498,1,0.7573966
19191,943499,0,0.2995904
19192,943500,1,0.55227363
19193,943501,0,0.299863
19194,943502,1,0.8759459
19195,943503,0,0.299863
19196,943504,0,0.4577866
19197,943505,1,0.64696664
19198,943506,1,0.9477388
19199,943507,1,0.52320546
19200,943508,1,0.84791106
19201,943509,0,0.38595974
19202,943510,1,0.8033407
19203,943511,1,0.73016685
19204,943512,0,0.47228855
19205,943513,1,0.8074851
19206,943514,1,0.65861654
19207,943515,1,0.6250989
19208,943516,1,0.796736
19209,943517,1,0.64397484
19210,943518,1,0.52320546
19211,943519,1,0.6250989
19212,943520,1,0.64397484
19213,943521,1,0.74079955
19214,943522,1,0.58155614
19215,943523,0,0.20002893
19216,943524,0,0.30270532
19217,943525,1,0.81315297
19218,943526,0,0.38906276
19219,943527,1,0.52320546
19220,943528,0,0.25287047
19221,943529,0,0.21653096
19222,943530,1,0.6302558
19223,943531,0,0.33506253
19224,943532,1,0.96327776
19225,943533,1,0.5749592
19226,943534,1,0.56541735
19227,943535,1,0.52320546
19228,943536,1,0.8041184
19229,943537,1,0.76702625
19230,943538,1,0.7475622
19231,943539,1,0.58155614
19232,943540,0,0.37650958
19233,943541,1,0.58155614
19234,943542,0,0.16975223
19235,943543,1,0.76166266
19236,943544,1,0.8098599
19237,943545,1,0.5685722
19238,943546,0,0.2526125
19239,943547,1,0.7094956
19240,943548,1,0.7074468
19241,943549,1,0.78186333
19242,943550,1,0.8831207
19243,943551,1,0.50993675
19244,943552,0,0.21629931
19245,943553,1,0.83414996
19246,943554,0,0.37015694
19247,943555,0,0.305472
19248,943556,0,0.46064875
19249,943557,1,0.6223475
19250,943558,1,0.8565035
19251,943559,1,0.7091762
19252,943560,1,0.67367816
19253,943561,0,0.3922893
19254,943562,1,0.6132209
19255,943563,0,0.37596646
19256,943564,1,0.63473755
19257,943565,1,0.50834435
19258,943566,1,0.63473755
19259,943567,0,0.2888272
19260,943568,1,0.7840849
19261,943569,1,0.949375
19262,943570,0,0.299863
19263,943571,1,0.54903865
19264,943572,1,0.966942
19265,943573,1,0.9549987
19266,943574,1,0.6317012
19267,943575,0,0.19816208
19268,943576,1,0.912665
19269,943577,1,0.7371411
19270,943578,0,0.2888272
19271,943579,1,0.8990906
19272,943580,1,0.64696664
19273,943581,1,0.84791106
19274,943582,1,0.54508334
19275,943583,1,0.8564415
19276,943584,0,0.35889766
19277,943585,0,0.21629931
19278,943586,1,0.54903865
19279,943587,1,0.58473426
19280,943588,0,0.2888272
19281,943589,0,0.299863
19282,943590,1,0.78186333
19283,943591,0,0.1679176
19284,943592,1,0.749436
19285,943593,1,0.83568484
19286,943594,1,0.78186333
19287,943595,1,0.89839464
19288,943596,1,0.94953275
19289,943597,1,0.7480993
19290,943598,1,0.5180526
19291,943599,1,0.57334834
19292,943600,1,0.94358855
19293,943601,1,0.7121829
19294,943602,1,0.7094956
19295,943603,1,0.52320546
19296,943604,1,0.91161734
19297,943605,1,0.8759459
19298,943606,1,0.58163106
19299,943607,1,0.77009106
19300,943608,1,0.8831207
19301,943609,0,0.37344545
19302,943610,1,0.62990326
19303,943611,1,0.88446337
19304,943612,0,0.34404644
19305,943613,0,0.33506253
19306,943614,1,0.91161734
19307,943615,1,0.84791106
19308,943616,1,0.67598414
19309,943617,1,0.91161734
19310,943618,1,0.9448984
19311,943619,0,0.29520926
19312,943620,1,0.76800257
19313,943621,1,0.751883
19314,943622,0,0.19816208
19315,943623,1,0.58155614
19316,943624,1,0.55878335
19317,943625,1,0.54903865
19318,943626,1,0.74482965
19319,943627,0,0.43816403
19320,943628,1,0.5358034
19321,943629,1,0.52320546
19322,943630,1,0.8831207
19323,943631,1,0.6244216
19324,943632,0,0.41170254
19325,943633,0,0.30234095
19326,943634,1,0.54903865
19327,943635,0,0.21629931
19328,943636,0,0.37936038
19329,943637,1,0.7815882
19330,943638,0,0.299863
19331,943639,1,0.9526037
19332,943640,0,0.21629931
19333,943641,0,0.4581258
19334,943642,1,0.578601
19335,943643,0,0.38595974
19336,943644,1,0.86709374
19337,943645,0,0.16955976
19338,943646,1,0.7712078
19339,943647,1,0.5483233
19340,943648,0,0.37344545
19341,943649,0,0.34700292
19342,943650,1,0.58567053
19343,943651,1,0.90960723
19344,943652,1,0.5943163
19345,943653,0,0.3060853
19346,943654,1,0.5264659
19347,943655,0,0.37650958
19348,943656,0,0.21653096
19349,943657,1,0.75358105
19350,943658,1,0.7573966
19351,943659,1,0.720712
19352,943660,1,0.83568484
19353,943661,0,0.29520926
19354,943662,1,0.9564832
19355,943663,0,0.25287047
19356,943664,1,0.74079955
19357,943665,1,0.62990326
19358,943666,1,0.52320546
19359,943667,1,0.7703239
19360,943668,1,0.6679912
19361,943669,0,0.38595974
19362,943670,1,0.91161734
19363,943671,1,0.8074851
19364,943672,0,0.4577866
19365,943673,1,0.6963295
19366,943674,1,0.8041184
19367,943675,1,0.8759459
19368,943676,1,0.6250989
19369,943677,1,0.75928116
19370,943678,1,0.6250989
19371,943679,0,0.38595974
19372,943680,1,0.52320546
19373,943681,0,0.30261496
19374,943682,1,0.8773596
19375,943683,0,0.299863
19376,943684,1,0.8564415
19377,943685,1,0.62815773
19378,943686,1,0.8831207
19379,943687,1,0.8773596
19380,943688,1,0.54508334
19381,943689,1,0.76702625
19382,943690,0,0.43494818
19383,943691,1,0.78186333
19384,943692,0,0.4463163
19385,943693,1,0.69533956
19386,943694,0,0.38595974
19387,943695,1,0.58155614
19388,943696,1,0.52320546
19389,943697,0,0.299863
19390,943698,1,0.56541735
19391,943699,1,0.91161734
19392,943700,1,0.7491504
19393,943701,1,0.8433096
19394,943702,0,0.30261496
19395,943703,0,0.299863
19396,943704,1,0.54903865
19397,943705,0,0.34404644
19398,943706,1,0.78186333
19399,943707,1,0.7937504
19400,943708,0,0.1679176
19401,943709,0,0.299863
19402,943710,0,0.332156
19403,943711,1,0.57334834
19404,943712,1,0.6250989
19405,943713,1,0.58155614
19406,943714,1,0.7693544
19407,943715,1,0.52320546
19408,943716,0,0.25287047
19409,943717,0,0.19794507
19410,943718,0,0.37344545
19411,943719,0,0.21653096
19412,943720,1,0.9061892
19413,943721,0,0.38595974
19414,943722,1,0.68896717
19415,943723,1,0.51320344
19416,943724,1,0.5620041
19417,943725,0,0.3922893
19418,943726,1,0.62815773
19419,943727,1,0.6250989
19420,943728,1,0.64397484
19421,943729,1,0.89839464
19422,943730,0,0.16772678
19423,943731,0,0.38595974
19424,943732,1,0.76800257
19425,943733,1,0.55227363
19426,943734,1,0.6329459
19427,943735,0,0.1679176
19428,943736,1,0.74356526
19429,943737,1,0.76702625
19430,943738,1,0.64397484
19431,943739,1,0.58155614
19432,943740,1,0.5685722
19433,943741,0,0.39662
19434,943742,0,0.38595974
19435,943743,0,0.16772678
19436,943744,0,0.1679176
19437,943745,1,0.71934325
19438,943746,1,0.6753424
19439,943747,0,0.21629931
19440,943748,1,0.71014535
19441,943749,1,0.58155614
19442,943750,1,0.801267
19443,943751,1,0.5603023
19444,943752,0,0.3992329
19445,943753,1,0.8338817
19446,943754,0,0.1679176
19447,943755,1,0.52320546
19448,943756,1,0.9470874
19449,943757,1,0.52320546
19450,943758,1,0.64397484
19451,943759,1,0.5943163
19452,943760,1,0.6250989
19453,943761,1,0.57334834
19454,943762,1,0.7094956
19455,943763,0,0.299863
19456,943764,1,0.52320546
19457,943765,1,0.84791106
19458,943766,1,0.8761331
19459,943767,1,0.8495894
19460,943768,0,0.34700292
19461,943769,1,0.7121829
19462,943770,0,0.34700292
19463,943771,1,0.7094956
19464,943772,1,0.9285181
19465,943773,1,0.60589653
19466,943774,1,0.89839464
19467,943775,0,0.1679176
19468,943776,0,0.16955976
19469,943777,1,0.8565035
19470,943778,0,0.4638986
19471,943779,1,0.9060057
19472,943780,0,0.2888272
19473,943781,1,0.50993675
19474,943782,1,0.91161734
19475,943783,1,0.76702625
19476,943784,1,0.77934813
19477,943785,0,0.299863
19478,943786,0,0.38906276
19479,943787,0,0.299863
19480,943788,1,0.9477388
19481,943789,1,0.743014
19482,943790,0,0.38595974
19483,943791,1,0.9060057
19484,943792,1,0.8831207
19485,943793,1,0.59116024
19486,943794,1,0.52320546
19487,943795,1,0.95443344
19488,943796,1,0.52320546
19489,943797,0,0.2915201
19490,943798,0,0.2526125
19491,943799,0,0.4638986
19492,943800,1,0.51320344
19493,943801,1,0.652693
19494,943802,1,0.8562885
19495,943803,1,0.9085264
19496,943804,0,0.16772678
19497,943805,1,0.9635299
19498,943806,1,0.8495894
19499,943807,1,0.85804147
19500,943808,1,0.94358855
19501,943809,1,0.5809279
19502,943810,0,0.43494818
19503,943811,1,0.64397484
19504,943812,1,0.7597907
19505,943813,0,0.44387147
19506,943814,1,0.69533956
19507,943815,1,0.8564415
19508,943816,1,0.52320546
19509,943817,0,0.34404644
19510,943818,0,0.19794507
19511,943819,1,0.6317012
19512,943820,1,0.59074694
19513,943821,0,0.25287047
19514,943822,1,0.52320546
19515,943823,1,0.55227363
19516,943824,1,0.62880224
19517,943825,1,0.8190815
19518,943826,1,0.6317012
19519,943827,1,0.7074468
19520,943828,1,0.54870623
19521,943829,0,0.299863
19522,943830,1,0.8831207
19523,943831,0,0.30261496
19524,943832,1,0.58155614
19525,943833,1,0.6244216
19526,943834,1,0.7094956
19527,943835,1,0.52320546
19528,943836,0,0.21629931
19529,943837,0,0.41170254
19530,943838,0,0.37344545
19531,943839,1,0.8564415
19532,943840,1,0.8831207
19533,943841,0,0.41507667
19534,943842,1,0.8009299
19535,943843,0,0.34404644
19536,943844,0,0.16772678
19537,943845,0,0.1679176
19538,943846,0,0.299863
19539,943847,1,0.64397484
19540,943848,0,0.299863
19541,943849,1,0.55878335
19542,943850,0,0.30261496
19543,943851,1,0.69533956
19544,943852,1,0.78186333
19545,943853,1,0.584809
19546,943854,0,0.19816208
19547,943855,1,0.6250989
19548,943856,1,0.55878335
19549,943857,0,0.36644313
19550,943858,1,0.5875824
19551,943859,0,0.299863
19552,943860,1,0.7094956
19553,943861,0,0.332156
19554,943862,0,0.2888272
19555,943863,1,0.52320546
19556,943864,1,0.7573966
19557,943865,0,0.332156
19558,943866,0,0.2888272
19559,943867,1,0.8564415
19560,943868,0,0.28920397
19561,943869,1,0.9470874
19562,943870,1,0.85291404
19563,943871,0,0.1679176
19564,943872,1,0.58473426
19565,943873,0,0.16772678
19566,943874,1,0.76800257
19567,943875,1,0.58155614
19568,943876,0,0.299863
19569,943877,1,0.6317012
19570,943878,1,0.64397484
19571,943879,0,0.1679176
19572,943880,0,0.30261496
19573,943881,0,0.1679176
19574,943882,0,0.32461068
19575,943883,1,0.83608127
19576,943884,1,0.64696664
19577,943885,1,0.61743265
19578,943886,0,0.1679176
19579,943887,1,0.52320546
19580,943888,0,0.47678506
19581,943889,0,0.43816403
19582,943890,0,0.4613731
19583,943891,1,0.5620041
19584,943892,1,0.54903865
19585,943893,0,0.1679176
19586,943894,1,0.6575685
19587,943895,1,0.57469445
19588,943896,1,0.54903865
19589,943897,0,0.38595974
19590,943898,1,0.7094956
19591,943899,0,0.21653096
19592,943900,1,0.9383647
19593,943901,1,0.592338
19594,943902,1,0.58155614
19595,943903,1,0.76702625
19596,943904,1,0.61743265
19597,943905,0,0.40784183
19598,943906,1,0.8819653
19599,943907,0,0.299863
19600,943908,1,0.7094956
19601,943909,1,0.83608127
19602,943910,1,0.78186333
19603,943911,1,0.8564415
19604,943912,1,0.57334834
19605,943913,1,0.80470586
19606,943914,0,0.2635124
19607,943915,0,0.3961013
19608,943916,1,0.51930255
19609,943917,0,0.28413075
19610,943918,1,0.6670131
19611,943919,1,0.74079955
19612,943920,0,0.16975223
19613,943921,0,0.299863
19614,943922,0,0.21653096
19615,943923,0,0.37650958
19616,943924,1,0.58370876
19617,943925,1,0.8074851
19618,943926,0,0.2888272
19619,943927,1,0.7094956
19620,943928,0,0.25287047
19621,943929,1,0.76702625
19622,943930,0,0.38595974
19623,943931,0,0.16772678
19624,943932,1,0.9513954
19625,943933,0,0.37344545
19626,943934,0,0.21653096
19627,943935,1,0.57334834
19628,943936,0,0.4857749
19629,943937,1,0.8831207
19630,943938,1,0.6244216
19631,943939,0,0.2888272
19632,943940,1,0.71014535
19633,943941,1,0.52320546
19634,943942,1,0.7988371
19635,943943,1,0.63473755
19636,943944,1,0.67746776
19637,943945,1,0.6250989
19638,943946,1,0.9061892
19639,943947,0,0.37650958
19640,943948,0,0.37650958
19641,943949,1,0.57541
19642,943950,1,0.7223585
19643,943951,1,0.59116024
19644,943952,0,0.42193696
19645,943953,1,0.54417145
19646,943954,0,0.49870375
19647,943955,0,0.38906276
19648,943956,1,0.76702625
19649,943957,1,0.52320546
19650,943958,1,0.78709453
19651,943959,0,0.37650958
19652,943960,0,0.299863
19653,943961,1,0.64696664
19654,943962,1,0.52320546
19655,943963,0,0.38595974
19656,943964,1,0.57334834
19657,943965,1,0.7840849
19658,943966,1,0.8831207
19659,943967,1,0.8980188
19660,943968,0,0.1679176
19661,943969,1,0.59116024
19662,943970,1,0.83608127
19663,943971,1,0.5685722
19664,943972,0,0.48250967
19665,943973,0,0.43494818
19666,943974,1,0.77009106
19667,943975,1,0.74079955
19668,943976,1,0.95443344
19669,943977,1,0.55878335
19670,943978,1,0.62815773
19671,943979,1,0.59116024
19672,943980,1,0.53634197
19673,943981,1,0.8041184
19674,943982,1,0.52320546
19675,943983,1,0.64397484
19676,943984,1,0.7275832
19677,943985,0,0.46744734
19678,943986,1,0.7557159
19679,943987,1,0.9470874
19680,943988,0,0.34404644
19681,943989,1,0.74330205
19682,943990,1,0.53939015
19683,943991,1,0.6213506
19684,943992,1,0.85804147
19685,943993,1,0.77009106
19686,943994,0,0.299863
19687,943995,1,0.54903865
19688,943996,1,0.8564415
19689,943997,1,0.7693544
19690,943998,1,0.58473426
19691,943999,0,0.34404644
19692,944000,1,0.64696664
19693,944001,1,0.69176185
19694,944002,0,0.16975223
19695,944003,1,0.88446337
19696,944004,0,0.21875711
19697,944005,0,0.299863
19698,944006,0,0.38595974
19699,944007,1,0.84791106
19700,944008,1,0.78186333
19701,944009,1,0.8747073
19702,944010,1,0.8564415
19703,944011,0,0.48250967
19704,944012,1,0.55855936
19705,944013,0,0.37344545
19706,944014,1,0.85928595
19707,944015,1,0.8338817
19708,944016,0,0.1679176
19709,944017,1,0.52320546
19710,944018,0,0.43161023
19711,944019,0,0.42193696
19712,944020,1,0.92563623
19713,944021,1,0.8681094
19714,944022,1,0.7840849
19715,944023,0,0.34404644
19716,944024,1,0.51930255
19717,944025,1,0.85453033
19718,944026,0,0.21629931
19719,944027,1,0.6317012
19720,944028,1,0.5603023
19721,944029,1,0.57469445
19722,944030,1,0.8033407
19723,944031,1,0.5264659
19724,"944032,14000,14000,14000, 36 months,7.89,438,A,""Director, Corporate Health "",10+ years,MORTGAGE,95000,Verified,42339,debt_consolidation,MD,13.66,0,38047,0,7,0,5769,43.4,20,0,3543.05;",0,0.018379249
19725,944033,0,0.4638986
19726,944034,1,0.59074694
19727,944035,1,0.64826083
19728,944036,1,0.76800257
19729,944037,0,0.1679176
19730,944038,1,0.58155614
